,id_str,file_loc,ring
982,982,data/gzd5/images/J140/J140341.10+093424.6.jpg,1
760,760,data/gzd5/images/J162/J162358.27+214913.7.jpg,1
457,457,data/gzd5/images/J132/J132047.98+013216.2.jpg,1
235,235,data/gzd5/images/J112/J112054.18+063802.3.jpg,1
184,184,data/gzd5/images/J124/J124803.15+125252.7.jpg,1
2407,179716,data/gzd5/images/J004/J004237.17-090219.6.jpg,0
1363,53265,data/gzd5/images/J103/J103257.48+050940.1.jpg,0
2089,111959,data/gzd5/images/J120/J120012.47+073517.2.jpg,0
2215,52401,data/gzd5/images/J130/J130128.14+035558.4.jpg,0
1054,1054,data/gzd5/images/J134/J134507.46+030053.5.jpg,1
808,808,data/gzd5/images/J103/J103723.75+010733.5.jpg,1
909,909,data/gzd5/images/J142/J142123.84+312002.9.jpg,1
2224,57385,data/gzd5/images/J152/J152928.66+281158.2.jpg,0
580,580,data/gzd5/images/J084/J084708.69+193751.7.jpg,1
2473,173144,data/gzd5/images/J021/J021150.92-092851.8.jpg,0
221,221,data/gzd5/images/J162/J162056.58+272502.6.jpg,1
2315,171567,data/gzd5/images/J120/J120206.99+041205.0.jpg,0
889,889,data/gzd5/images/J143/J143727.39+254558.0.jpg,1
1098,1098,data/gzd5/images/J151/J151015.78+063844.7.jpg,1
1395,37887,data/gzd5/images/J091/J091829.46+032232.7.jpg,0
2126,93682,data/gzd5/images/J143/J143755.93+200733.0.jpg,0
687,687,data/gzd5/images/J165/J165131.14+252442.9.jpg,1
1747,119158,data/gzd5/images/J114/J114743.82+114659.1.jpg,0
2075,179089,data/gzd5/images/J133/J133841.25+090347.8.jpg,0
2380,79256,data/gzd5/images/J103/J103702.61+294532.2.jpg,0
1596,155403,data/gzd5/images/J110/J110744.40+311614.3.jpg,0
518,518,data/gzd5/images/J103/J103625.45+281255.1.jpg,1
2040,112297,data/gzd5/images/J103/J103340.56+102654.0.jpg,0
578,578,data/gzd5/images/J165/J165747.17+183225.0.jpg,1
496,496,data/gzd5/images/J120/J120634.55+204143.3.jpg,1
2402,94229,data/gzd5/images/J114/J114303.29-015101.0.jpg,0
200,200,data/gzd5/images/J153/J153007.34+180619.2.jpg,1
1039,1039,data/gzd5/images/J122/J122009.95+083840.6.jpg,1
310,310,data/gzd5/images/J141/J141743.06+265410.0.jpg,1
416,416,data/gzd5/images/J133/J133729.98+254728.6.jpg,1
2307,9731,data/gzd5/images/J135/J135618.30+210940.3.jpg,0
248,248,data/gzd5/images/J150/J150225.49+213142.0.jpg,1
1742,104253,data/gzd5/images/J003/J003514.53+004145.5.jpg,0
1707,84618,data/gzd5/images/J124/J124855.35+145428.4.jpg,0
1037,1037,data/gzd5/images/J141/J141655.25+291615.9.jpg,1
2316,123434,data/gzd5/images/J214/J214422.52-083845.2.jpg,0
1990,79632,data/gzd5/images/J095/J095822.32+155313.2.jpg,0
703,703,data/gzd5/images/J142/J142406.00+345335.0.jpg,1
271,271,data/gzd5/images/J160/J160504.57+163244.0.jpg,1
962,962,data/gzd5/images/J104/J104924.86-002547.5.jpg,1
2477,41359,data/gzd5/images/J094/J094945.45+315027.3.jpg,0
1762,102723,data/gzd5/images/J082/J082247.09+154528.8.jpg,0
2203,86509,data/gzd5/images/J112/J112628.63+124602.2.jpg,0
2192,77020,data/gzd5/images/J111/J111040.28+175947.2.jpg,0
1555,19473,data/gzd5/images/J004/J004851.82+002206.9.jpg,0
2427,158636,data/gzd5/images/J020/J020230.87-010422.7.jpg,0
2110,163230,data/gzd5/images/J090/J090316.49+181539.8.jpg,0
1225,1225,data/gzd5/images/J120/J120704.75+090647.8.jpg,1
1019,1019,data/gzd5/images/J092/J092950.97+125016.7.jpg,1
1658,58331,data/gzd5/images/J101/J101005.03+061534.2.jpg,0
1896,131452,data/gzd5/images/J113/J113328.00-013634.0.jpg,0
270,270,data/gzd5/images/J132/J132851.32+212650.8.jpg,1
2277,96927,data/gzd5/images/J151/J151153.17-021119.8.jpg,0
1796,114135,data/gzd5/images/J130/J130313.37+111811.3.jpg,0
1589,12288,data/gzd5/images/J142/J142944.84+021353.5.jpg,0
2303,140953,data/gzd5/images/J113/J113014.37+265502.8.jpg,0
1900,86384,data/gzd5/images/J121/J121655.20+052451.6.jpg,0
1645,135545,data/gzd5/images/J132/J132300.94-014815.0.jpg,0
784,784,data/gzd5/images/J123/J123441.17+210840.0.jpg,1
1149,1149,data/gzd5/images/J150/J150650.59+075456.8.jpg,1
934,934,data/gzd5/images/J085/J085433.47+074454.9.jpg,1
2168,99311,data/gzd5/images/J095/J095430.02+320341.9.jpg,0
452,452,data/gzd5/images/J164/J164555.24+241902.0.jpg,1
1776,18767,data/gzd5/images/J133/J133917.77+101948.5.jpg,0
1360,101992,data/gzd5/images/J141/J141715.20+001314.7.jpg,0
3,3,data/gzd5/images/J091/J091417.69+221631.4.jpg,1
1888,176682,data/gzd5/images/J113/J113555.39-061055.0.jpg,0
1804,87217,data/gzd5/images/J105/J105811.18+002517.8.jpg,0
408,408,data/gzd5/images/J113/J113933.06+135708.0.jpg,1
1475,174927,data/gzd5/images/J132/J132950.37+095224.5.jpg,0
1882,1142,data/gzd5/images/J124/J124433.80-005448.0.jpg,0
1371,6831,data/gzd5/images/J103/J103641.84+010151.4.jpg,0
574,574,data/gzd5/images/J103/J103150.98+092154.1.jpg,1
1464,121742,data/gzd5/images/J083/J083828.61+152825.1.jpg,0
214,214,data/gzd5/images/J160/J160357.98+160002.0.jpg,1
1028,1028,data/gzd5/images/J132/J132902.50+024142.2.jpg,1
52,52,data/gzd5/images/J093/J093332.00+143504.3.jpg,1
2376,7336,data/gzd5/images/J113/J113028.92+220922.7.jpg,0
1478,132451,data/gzd5/images/J112/J112847.09+260218.6.jpg,0
1287,49051,data/gzd5/images/J155/J155539.37+261505.6.jpg,0
374,374,data/gzd5/images/J111/J111645.86+202609.4.jpg,1
1501,100472,data/gzd5/images/J094/J094310.40+233747.1.jpg,0
1969,106432,data/gzd5/images/J120/J120305.09+012841.0.jpg,0
824,824,data/gzd5/images/J114/J114825.25-033132.5.jpg,1
560,560,data/gzd5/images/J145/J145117.82+203217.1.jpg,1
524,524,data/gzd5/images/J115/J115331.86+130431.0.jpg,1
1017,1017,data/gzd5/images/J131/J131900.53+162044.3.jpg,1
515,515,data/gzd5/images/J135/J135535.89+055304.6.jpg,1
756,756,data/gzd5/images/J114/J114510.34+102138.5.jpg,1
2210,41297,data/gzd5/images/J111/J111644.96-005631.7.jpg,0
581,581,data/gzd5/images/J152/J152028.88+302437.6.jpg,1
135,135,data/gzd5/images/J133/J133349.60+031857.9.jpg,1
2394,56279,data/gzd5/images/J162/J162339.12+261920.0.jpg,0
945,945,data/gzd5/images/J144/J144245.62+184344.4.jpg,1
1873,108434,data/gzd5/images/J011/J011648.06+003227.2.jpg,0
349,349,data/gzd5/images/J162/J162902.55+200301.2.jpg,1
841,841,data/gzd5/images/J134/J134718.95+090134.9.jpg,1
118,118,data/gzd5/images/J090/J090732.26+001952.9.jpg,1
1881,86406,data/gzd5/images/J080/J080351.39+091834.9.jpg,0
1434,30519,data/gzd5/images/J103/J103529.20+181527.1.jpg,0
2146,133828,data/gzd5/images/J125/J125329.08+030506.7.jpg,0
132,132,data/gzd5/images/J130/J130558.70+252756.4.jpg,1
937,937,data/gzd5/images/J091/J091756.23+343033.5.jpg,1
575,575,data/gzd5/images/J152/J152255.76+145956.7.jpg,1
1507,24714,data/gzd5/images/J115/J115331.29-022637.0.jpg,0
234,234,data/gzd5/images/J114/J114358.41+245510.1.jpg,1
1719,70843,data/gzd5/images/J131/J131210.17+103631.0.jpg,0
323,323,data/gzd5/images/J145/J145958.57+152857.7.jpg,1
2173,165080,data/gzd5/images/J085/J085214.10+162750.7.jpg,0
2235,128677,data/gzd5/images/J095/J095422.00+013617.2.jpg,0
360,360,data/gzd5/images/J113/J113356.93+193446.3.jpg,1
2397,173573,data/gzd5/images/J170/J170201.19+231705.2.jpg,0
356,356,data/gzd5/images/J135/J135436.29+123203.9.jpg,1
2150,105194,data/gzd5/images/J150/J150146.52+210918.2.jpg,0
2123,46904,data/gzd5/images/J125/J125846.11+275139.1.jpg,0
1369,59423,data/gzd5/images/J105/J105847.80-014826.0.jpg,0
252,252,data/gzd5/images/J081/J081256.53+313617.0.jpg,1
2005,12152,data/gzd5/images/J004/J004255.60+150802.5.jpg,0
1191,1191,data/gzd5/images/J142/J142457.53+241517.8.jpg,1
1792,1607,data/gzd5/images/J003/J003253.86-015241.5.jpg,0
623,623,data/gzd5/images/J103/J103700.68+284956.0.jpg,1
318,318,data/gzd5/images/J152/J152226.40+280319.0.jpg,1
287,287,data/gzd5/images/J141/J141509.51+080553.1.jpg,1
1877,7326,data/gzd5/images/J133/J133228.59+250724.9.jpg,0
1145,1145,data/gzd5/images/J131/J131641.92+215847.1.jpg,1
1795,165738,data/gzd5/images/J124/J124845.09+001212.0.jpg,0
1384,122555,data/gzd5/images/J103/J103025.32+293735.7.jpg,0
2459,175237,data/gzd5/images/J030/J030422.12+011150.9.jpg,0
344,344,data/gzd5/images/J143/J143850.43+060459.9.jpg,1
70,70,data/gzd5/images/J151/J151410.82+180355.0.jpg,1
338,338,data/gzd5/images/J105/J105033.87+274619.8.jpg,1
551,551,data/gzd5/images/J122/J122020.28+132943.4.jpg,1
834,834,data/gzd5/images/J111/J111137.87+120719.1.jpg,1
277,277,data/gzd5/images/J140/J140545.26+252332.3.jpg,1
91,91,data/gzd5/images/J151/J151552.70+194428.5.jpg,1
1603,45834,data/gzd5/images/J002/J002357.92-004207.1.jpg,0
1739,13698,data/gzd5/images/J095/J095349.50+121811.0.jpg,0
526,526,data/gzd5/images/J111/J111224.63+072941.2.jpg,1
1364,108613,data/gzd5/images/J105/J105524.16+225011.7.jpg,0
1419,20225,data/gzd5/images/J125/J125055.42-012923.2.jpg,0
554,554,data/gzd5/images/J130/J130736.35-024912.6.jpg,1
2034,102655,data/gzd5/images/J152/J152146.45+273327.3.jpg,0
726,726,data/gzd5/images/J094/J094739.97+154923.8.jpg,1
1644,118618,data/gzd5/images/J141/J141933.06+052801.3.jpg,0
2458,64270,data/gzd5/images/J144/J144552.75+155538.5.jpg,0
729,729,data/gzd5/images/J143/J143655.66-002734.4.jpg,1
576,576,data/gzd5/images/J125/J125803.86+240956.1.jpg,1
861,861,data/gzd5/images/J113/J113759.36+143733.7.jpg,1
225,225,data/gzd5/images/J140/J140125.31-003726.0.jpg,1
612,612,data/gzd5/images/J155/J155101.20+230059.0.jpg,1
2291,133814,data/gzd5/images/J081/J081926.93+155623.5.jpg,0
250,250,data/gzd5/images/J165/J165748.16+272500.6.jpg,1
2051,88328,data/gzd5/images/J161/J161635.20+154618.1.jpg,0
665,665,data/gzd5/images/J130/J130354.80+094518.5.jpg,1
1999,92628,data/gzd5/images/J100/J100505.27+091900.8.jpg,0
1510,101625,data/gzd5/images/J121/J121607.58-005023.5.jpg,0
1807,80782,data/gzd5/images/J162/J162609.56+213814.6.jpg,0
2007,114049,data/gzd5/images/J111/J111132.62+120644.6.jpg,0
127,127,data/gzd5/images/J094/J094755.47+072559.6.jpg,1
968,968,data/gzd5/images/J123/J123035.23+045520.1.jpg,1
1729,85734,data/gzd5/images/J130/J130514.99+085740.5.jpg,0
716,716,data/gzd5/images/J121/J121028.71+051214.7.jpg,1
1289,79856,data/gzd5/images/J122/J122451.31+222117.4.jpg,0
805,805,data/gzd5/images/J145/J145050.21+304814.6.jpg,1
493,493,data/gzd5/images/J114/J114422.50+082316.0.jpg,1
2238,97453,data/gzd5/images/J102/J102826.83+224644.1.jpg,0
488,488,data/gzd5/images/J103/J103638.44+141015.9.jpg,1
1861,125631,data/gzd5/images/J141/J141416.29+260411.7.jpg,0
1215,1215,data/gzd5/images/J151/J151306.25+151627.5.jpg,1
2465,135852,data/gzd5/images/J115/J115833.65+232239.8.jpg,0
692,692,data/gzd5/images/J102/J102107.89+054440.7.jpg,1
939,939,data/gzd5/images/J125/J125232.57+244314.7.jpg,1
355,355,data/gzd5/images/J134/J134938.78+041417.8.jpg,1
1082,1082,data/gzd5/images/J102/J102630.81+302703.7.jpg,1
2087,142678,data/gzd5/images/J104/J104417.79+090911.1.jpg,0
1654,85164,data/gzd5/images/J013/J013219.98-014505.7.jpg,0
2055,10076,data/gzd5/images/J215/J215647.87-065425.5.jpg,0
670,670,data/gzd5/images/J081/J081110.94+183403.0.jpg,1
1134,1134,data/gzd5/images/J101/J101953.93+074909.9.jpg,1
506,506,data/gzd5/images/J151/J151543.93+244858.4.jpg,1
1059,1059,data/gzd5/images/J093/J093511.06+271538.1.jpg,1
2262,110890,data/gzd5/images/J103/J103814.33+064725.0.jpg,0
83,83,data/gzd5/images/J125/J125148.17+173931.0.jpg,1
1066,1066,data/gzd5/images/J155/J155940.45+115830.1.jpg,1
922,922,data/gzd5/images/J124/J124812.22+001845.9.jpg,1
2171,125070,data/gzd5/images/J161/J161730.36+155257.6.jpg,0
1354,52972,data/gzd5/images/J113/J113150.24+043137.6.jpg,0
97,97,data/gzd5/images/J140/J140855.96-031855.4.jpg,1
449,449,data/gzd5/images/J110/J110024.25+041045.5.jpg,1
568,568,data/gzd5/images/J111/J111429.42+080705.5.jpg,1
1438,158814,data/gzd5/images/J122/J122138.04+272024.1.jpg,0
464,464,data/gzd5/images/J140/J140253.71+112228.3.jpg,1
1551,134615,data/gzd5/images/J154/J154210.50+183349.9.jpg,0
1933,26172,data/gzd5/images/J102/J102209.30+080620.7.jpg,0
618,618,data/gzd5/images/J150/J150511.42-020831.0.jpg,1
43,43,data/gzd5/images/J120/J120432.78+221629.2.jpg,1
353,353,data/gzd5/images/J144/J144318.76+021457.0.jpg,1
648,648,data/gzd5/images/J094/J094745.30+090823.2.jpg,1
1577,169698,data/gzd5/images/J150/J150653.30+145810.0.jpg,0
345,345,data/gzd5/images/J093/J093553.36+022430.3.jpg,1
534,534,data/gzd5/images/J111/J111550.31+330728.8.jpg,1
867,867,data/gzd5/images/J120/J120024.69+233413.2.jpg,1
434,434,data/gzd5/images/J134/J134534.03+002553.3.jpg,1
236,236,data/gzd5/images/J143/J143731.70+155547.6.jpg,1
1255,54547,data/gzd5/images/J131/J131214.36+165220.1.jpg,0
658,658,data/gzd5/images/J075/J075255.22+150824.4.jpg,1
382,382,data/gzd5/images/J141/J141220.17+011621.1.jpg,1
2414,73798,data/gzd5/images/J082/J082623.46+070334.3.jpg,0
297,297,data/gzd5/images/J114/J114314.11+071827.2.jpg,1
1901,162128,data/gzd5/images/J115/J115237.78-032502.1.jpg,0
1288,51617,data/gzd5/images/J014/J014333.03+001108.3.jpg,0
2451,140535,data/gzd5/images/J095/J095508.29+141727.0.jpg,0
482,482,data/gzd5/images/J105/J105756.81+165434.4.jpg,1
971,971,data/gzd5/images/J141/J141730.83+095733.0.jpg,1
2002,139344,data/gzd5/images/J092/J092528.24+233631.0.jpg,0
182,182,data/gzd5/images/J143/J143937.84+030848.0.jpg,1
585,585,data/gzd5/images/J105/J105157.70+034729.9.jpg,1
319,319,data/gzd5/images/J154/J154022.34+071659.6.jpg,1
1587,121555,data/gzd5/images/J095/J095743.36+112234.1.jpg,0
