objid,sample,asset_id,name,pgc,img_name,row_txt
587729159512653982,original,31442,IC 1007,51465,31442,6413
587729159517831419,original,31532,J151221.13+040120.7,.......,31532,7379
587729159521173731,original,31619,J154257.62+032930.0,1253292,31619,7953
587729160041594888,original,31716,J131153.80+053138.5,1284861,31716,5022
587729160051687459,original,31893,CGCG 048-012,52640,31893,6823
587729160055423232,original,32012,J151842.10+041649.4,1266031,32012,7541
587729160576696526,original,32143,J125606.74+055953.7,3091849,32143,4689
587729160581415087,original,32188,J133922.01+054527.4,1288620,32188,5588
587729226609721429,original,32230,J144355.61+613045.1,.......,32230,6813
587729226612736166,original,32255,J152738.92+572109.0,3847076,32255,7710
587729227685757142,original,32423,J152215.65+590449.2,2586238,32423,7626
587729227686936774,original,32440,J153644.35+571009.3,2558991,32440,7897
587729228224528542,original,32612,J154746.69+561847.1,2532737,32612,8019
587729228225446020,original,32623,J155708.99+544356.2,2478546,32623,8149
587729228226756797,original,32668,J161046.83+522805.7,3133358,32668,8391
587729228756943021,original,32721,J144806.22+631259.6,2651764,32721,6878
587729228764938451,original,32833,CGCG 251-015,58069,32833,8647
587729231440707857,original,32958,J162608.14+475513.9,2306963,32958,8670
587729231442149605,original,32978,J163558.2+451343.,.......,32978,8807
587729231443460278,original,32997,J164520.60+424528.0,2205540,32997,8915
587729231445950804,original,33048,J170041.77+374407.4,2108193,33048,9066
587729231446016330,original,33050,J170048.88+374051.0,3128843,33050,9068
587729231447261630,original,33073,J170759.74+350831.2,3088561,33073,9129
587729231977447488,original,33127,NGC 6155,58115,33127,8671
587729231979807051,original,33159,J164358.95+435548.5,2232547,33159,8899
587729232518447161,original,33332,CGCG 225-014,59313,33332,9050
587729232521134491,original,33400,J171149.75+351654.1,3879320,33400,9148
587729232523296951,original,33435,MRK 0506,60163,33435,9251
587729232523362634,original,33439,J172351.52+304829.4,1918943,33439,9258
587729233055777146,original,33546,J170157.82+395916.0,2158842,33546,9076
587729233588125899,original,33618,J163253.69+485553.1,3365313,33618,8759
587729233592058174,original,33651,J170001.1+411855.,.......,33651,9061
587729385538453539,original,33729,VII Zw 377,33938,33729,2793
587729386063986835,original,33905,MCG +08-16-027,24587,33905,643
587729386082140359,original,34164,J130952.96+584433.4,2582256,34164,4990
587729386082271377,original,34167,MCG +10-19-051,45866,34167,5024
587729386603610298,original,34255,J091045.31+491516.0,2337730,34255,948
587729386608525344,original,34317,J101145.63+552357.0,2500623,34317,1711
587729386610622605,original,34352,J104321.87+572350.9,2564609,34352,2217
587729387134976122,original,34525,J081753.17+404335.1,2170030,34525,364
587729387135303749,original,34537,J082052.56+410936.0,2176639,34537,401
587729387135303846,original,34542,LCSB S1133P,.......,34542,404
587729387141857408,original,34631,CGCG 265-012,26634,34631,1102
587729387671781399,original,34893,J081527.50+404930.7,2171503,34893,339
587729387673485528,original,34907,J082952.38+434809.5,2229484,34907,495
587729387679383613,original,34992,CGCG 265-023,27020,34992,1222
587729387682857102,original,35045,J101827.59+564043.1,2544297,35045,1797
587729387686592701,original,35094,J111943.80+593513.3,2592107,35094,2978
587729387688230968,original,35125,SBS 1146+604,36888,35125,3511
587729387689738368,original,35166,J121618.50+603001.5,39291,35166,4036
587729387690197012,original,35169,J122506.91+603332.7,2603786,35169,4201
587729388214222955,original,35305,UGC 04771,25547,35305,892
587729388219269313,original,35370,J100956.03+564413.3,3407669,35370,1687
587729388221890603,original,35408,MRK 1441,32494,35408,2388
587729388222808159,original,35424,J110600.35+594503.6,2593867,35424,2690
587729388225363990,original,35457,NGC 3945,37258,35457,3590
587729388231327918,original,35548,J134234.70+592044.7,2589383,35548,5663
587729407537840211,original,35599,CGCG 250-046,57203,35599,8354
587729407540396265,original,35642,J162738.14+435625.0,2232780,35642,8696
587729407543279794,original,35694,J164747.24+383927.6,3088236,35694,8946
587729407546229070,original,35739,ZwCl 1700.5+3322 71,.......,35739,9116
587729408080216086,original,35887,J164957.70+384529.0,2135798,35887,8971
587729408081002884,original,35904,J165523.98+371337.1,3128747,35904,9043
587729408083886599,original,35970,J171148.28+313150.1,3413611,35970,9146
587729408608043042,original,36027,J153432.69+545935.8,2487001,36027,7855
587729408616562836,original,36133,J164855.88+395437.7,2157643,36133,8961
587729408616562956,original,36135,J164858.57+400041.7,2159209,36135,8965
587729408618725782,original,36161,J170156.33+354532.4,2069550,36161,9075
587729409683357892,original,36509,MCG +09-26-031,56419,36509,8132
587729409684078717,original,36522,J160246.64+515224.1,2401735,36522,8244
587729651810631861,original,36597,J162326.33+414231.6,.......,36597,8603
587729651811483913,original,36612,J162949.47+401315.1,2162532,36612,8745
587729651811746015,original,36619,J163119.54+394725.3,2155705,36619,8751
587729652347961606,original,36656,CGCG 224-037 NED01,.......,36656,8723
587729652348092498,original,36662,J162857.38+405357.9,2172609,36662,8729
587729652349272346,original,36708,J163737.61+384451.2,3388705,36708,8828
587729652349862168,original,36720,MCG +06-37-006,58786,36720,8876
587729652353335437,original,36784,J170348.13+311113.6,1935602,36784,9103
587729652886536321,original,36878,J164211.84+381433.5,3388758,36878,8879
587729652890730745,original,36949,J170828.66+302944.0,1906063,36949,9131
587729652892041713,original,36964,J171534.82+274817.0,3413832,36964,9195
587729653421441292,original,36993,J163011.07+421048.8,2193823,36993,8749
587729653422293196,original,37006,J163613.65+404229.6,2169777,37006,8808
587729653427142882,original,37099,UGC 10712,59647,37099,9123
587729746839077183,original,37291,J153125.85+010001.8,1181496,37291,7779
587729746839404778,original,37300,J153418.15+005103.5,3329636,37300,7847
587729747375423588,original,37360,J152625.77+012701.7,1195324,37360,7696
587729747375489273,original,37364,J152709.79+012612.1,.......,37364,7703
587729748450869466,original,37546,UGC 09980,55841,37546,7946
587729748985774429,original,37563,J152437.82+023456.1,1231454,37563,7672
587729751132012825,original,37596,J162606.93+412046.7,2179680,37596,8667
587729751132274758,original,37608,GIN 575,87321,37608,8722
587729751132406040,original,37625,J162907.85+403953.6,169660,37625,8734
587729751132537010,original,37633,J162931.49+402445.8,3388168,37633,8738
587729751136469544,original,37683,J165626.60+330431.8,2022534,37683,9045
587729751136535050,original,37684,J165707.42+325756.3,3412055,37684,9049
587729751136993362,original,37690,J165920.75+320951.9,1983497,37690,9058
587729751669080286,original,37737,J162912.97+410903.7,2176488,37737,8735
587729751669407868,original,37750,NGC 6184,58432,37750,8753
587729751670718835,original,37770,J164128.36+381608.8,2122428,37770,8874
587729751673471319,original,37807,J165913.87+330616.9,3088818,37807,9057
587729751676748553,original,37881,J171738.07+264614.6,1787843,37881,9213
587729752211325593,original,38012,J170634.06+312632.9,1947389,38012,9118
587729752213094729,original,38050,J171615.60+280034.3,3413826,38050,9197
587729752742625318,original,38096,J163123.04+420940.1,.......,38096,8752
587729752743018606,original,38102,KUG 1632+414,58511,38102,8774
587729752750227466,original,38232,J171927.16+275055.2,3414003,38232,9224
587729753277989131,original,38239,J162128.90+450112.3,2257244,38239,8575
587729772071682068,original,38293,CGCG 017-068 NED02,.......,38293,5702
587729772074107061,original,38309,LCRS B140620.3-0304,.......,38309,6178
587729773144047638,original,38430,CGCG 017-023,47758,38430,5448
587729773146800286,original,38478,LCRS B135624.4-0223,.......,38478,5972
587729773680328907,original,38510,J13283332-0212562,1098456,38510,5321
587729774217330776,original,38609,J13294630-0157041,1105637,38609,5370
587729774217461829,original,38614,NGC 5192,47503,38614,5383
587729774217593096,original,38641,J13321571-0153065,1107364,38641,5396
587729774219231351,original,38680,J13464589-0145194,1110948,38680,5728
587729774222246131,original,38717,J1414371-013924,.......,38717,6255
587729774758396104,original,38808,J14080000-0117311,1122205,38808,6147
587729776373727332,original,38934,LCRS B144444.9-0242,105859,38934,6871
587729776374448255,original,38941,LCRS B145058.0-0242,.......,38941,7011
587729776912957713,original,39156,J15083499-0223126,1093538,39156,7303
587729777446224070,original,39307,J14352811-0204384,1102353,39307,6633
587729777989058837,original,39651,J15300340-0126327,1118547,39651,7759
587729778518130812,original,39791,J14184323-0125246,1118994,39791,6322
587729778518786184,original,39797,J14243966-0129241,1117454,39797,6415
587729779049496684,original,39927,J13284138-0119031,1121601,39927,5323
587729779051266214,original,39948,J13445258-0114529,1123294,39948,5684
587729781199667241,original,39986,ZwCl 1700.5+3322 58,.......,39986,9104
587729781737783467,original,40102,J171302.54+313917.2,1957699,40102,9178
587729781737783950,original,40104,J171309.43+313455.1,1954163,40104,9182
587729781739881252,original,40134,J172342.39+272234.5,1806190,40134,9254
587729970181701837,original,40366,LCRS B151529.0-0224,120668,40366,7528
587729970181963916,original,40371,NGC 5913,54761,40371,7603
587729970717131044,original,40477,J15051145-0208307,1100582,40477,7227
587729970717655430,original,40485,CGCG 021-026,54130,40485,7326
587729970718441656,original,40502,J151647.40-020112.7,1103771,40502,7487
587729971250331960,original,40580,CGCG 019-055,51908,40580,6552
587729971251314889,original,40601,J144020.00-020118.0,1103736,40601,6775
587729971252822311,original,40617,J14541757-0149164,1109132,40617,7021
587729971254067520,original,40635,J15055379-0143502,1111610,40635,7236
587729971254264139,original,40641,J15072644-0139210,1113533,40641,7269
587729971786481830,original,40736,J14243792-0137561,1114027,40736,6414
587729971787727036,original,40766,J14361070-0130091,1117145,40766,6648
587729971787923566,original,40770,J1438124-013101,.......,40770,6701
587729971793428827,original,40839,J15283442-0107304,1126179,40839,7718
587729972326629550,original,40918,J145429.71-010130.6,.......,40918,7026
587729972326695046,original,40919,J14550815-0102533,1128087,40919,7046
587730021717377093,original,41028,NGC 5674,52042,41028,6585
587730021717966911,original,41051,NGC 5701,52365,41051,6736
587730021719474441,original,41084,J145315.26+051035.7,4437430,41084,7004
587730021721768049,original,41156,IC 1107,54391,41156,7449
587730022252282139,original,41314,J141609.11+061553.3,1297473,41314,6270
587730022257197156,original,41416,J150041.20+052418.2,1282907,41416,7146
587730022259687656,original,41505,J152340.69+050113.6,3845847,41505,7651
587730022261719324,original,41574,J154210.01+042535.6,3851760,41574,7940
587730022262964565,original,41586,J155341.49+041038.9,1264606,41586,8097
587730022794657805,original,41759,CGCG 048-119,53916,41759,7245
587730022795837745,original,41841,CGCG 049-099,54572,41841,7498
587730022796820805,original,41859,J152612.88+051925.8,3846668,41859,7694
587730023325106271,original,41949,J140734.28+070952.7,3820028,41949,6140
587730023326351447,original,41993,NGC 5554,51160,41993,6327
587730023328186475,original,42022,J143540.49+064253.7,1306111,42022,6636
587730023330283724,original,42053,J145516.88+062623.6,1300709,42053,7050
587730023331856627,original,42098,J150931.17+060920.7,1295510,42098,7313
587730023337361785,original,42212,CGCG 051-019,56620,42212,8209
587730023864270978,original,42273,J142836.55+071635.7,1317912,42273,6474
587730023865057528,original,42302,J143604.91+071031.5,1315536,42302,6643
587730023868334259,original,42345,J150611.67+063249.6,1302842,42345,7243
587730023869775963,original,42373,J151919.63+061119.2,1296131,42373,7550
587730807698555063,original,42406,UGC 10938,60649,42406,9320
587730808502223223,original,42516,J173703.06+532314.9,2439651,42516,9299
587730841528697188,original,42743,J174252.76+560714.7,2526252,42743,9332
587730842058358804,original,42788,NGC 6340,59742,42788,9141
587730842060783963,original,42816,J172721.91+665250.1,2692201,42816,9276
587730842062356865,original,42835,CGCG 321-022,60528,42835,9295
587730842066944159,original,42906,J174955.60+530809.1,2432703,42906,9348
587730842595098720,original,42947,MCG +12-16-025,59812,42947,9150
587730842597195793,original,42986,J172815.22+680649.2,2712144,42986,9283
587730842598506840,original,43008,J173502.60+650351.3,2674229,43008,9293
587730842601390484,original,43041,J174603.85+584058.9,3889464,43041,9338
587730842602307757,original,43060,J174826.70+563426.3,.......,43060,9344
587730842602897536,original,43067,J174940.95+551451.6,3890551,43067,9346
587730842603749915,original,43090,J175147.96+531731.8,2436954,43090,9353
587730843130658983,original,43133,J170429.52+754009.5,3086124,43133,9107
587730843135705255,original,43206,J174139.78+642955.6,2668703,43206,9325
587730843137671395,original,43240,J174755.24+595940.3,2596690,43240,9342
587730843139768847,original,43272,J175258.07+551534.3,2495974,43272,9357
587730843141341462,original,43291,J175626.46+514216.3,3892387,43291,9368
587730843142980118,original,43308,J175945.35+480259.8,3087464,43308,9377
587730843673231657,original,43404,J174626.20+630000.8,2647664,43404,9339
587730843673952299,original,43420,NGC 6491,60948,43420,9351
587730843676115233,original,43467,MCG +09-29-043,2539602,43467,9362
587730843677294954,original,43493,J175709.51+535725.9,2455674,43493,9371
587730844204466400,original,43521,J171726.84+754525.2,.......,43521,9210
587730844207939790,original,43563,VII Zw 737 NOTES01,.......,43563,9329
587730844208136455,original,43569,J174309.05+673229.9,2701716,43569,9335
587731499189403823,original,43818,NGC 3594,34374,43818,2916
587731499720638513,original,43859,MRK 0127,28561,43859,1450
587731499724767459,original,43913,J105213.00+551312.8,3404324,43913,2433
587731499725357171,original,43921,J110042.39+553030.6,2504644,43921,2579
587731499725815990,original,43940,J110816.58+555612.8,2519697,43940,2738
587731500258820205,original,43985,J101014.34+531036.4,2433795,43985,1688
587731500261113874,original,44030,MCG +09-18-012,31912,44030,2207
587731500262949004,original,44063,J111127.12+563021.8,213794,44063,2803
