ra,dec,smooth-or-featured-gz2_smooth,smooth-or-featured-gz2_featured-or-disk,smooth-or-featured-gz2_artifact,disk-edge-on-gz2_yes,disk-edge-on-gz2_no,bar-gz2_yes,bar-gz2_no,has-spiral-arms-gz2_yes,has-spiral-arms-gz2_no,bulge-size-gz2_no,bulge-size-gz2_just-noticeable,bulge-size-gz2_obvious,bulge-size-gz2_dominant,something-odd-gz2_yes,something-odd-gz2_no,how-rounded-gz2_round,how-rounded-gz2_in-between,how-rounded-gz2_cigar,bulge-shape-gz2_round,bulge-shape-gz2_boxy,bulge-shape-gz2_no-bulge,spiral-winding-gz2_tight,spiral-winding-gz2_medium,spiral-winding-gz2_loose,spiral-arm-count-gz2_1,spiral-arm-count-gz2_2,spiral-arm-count-gz2_3,spiral-arm-count-gz2_4,spiral-arm-count-gz2_more-than-4,spiral-arm-count-gz2_cant-tell,smooth-or-featured-gz2_total-votes,smooth-or-featured-gz2_smooth_fraction,smooth-or-featured-gz2_featured-or-disk_fraction,smooth-or-featured-gz2_artifact_fraction,disk-edge-on-gz2_total-votes,disk-edge-on-gz2_yes_fraction,disk-edge-on-gz2_no_fraction,has-spiral-arms-gz2_total-votes,has-spiral-arms-gz2_yes_fraction,has-spiral-arms-gz2_no_fraction,bar-gz2_total-votes,bar-gz2_yes_fraction,bar-gz2_no_fraction,bulge-size-gz2_total-votes,bulge-size-gz2_dominant_fraction,bulge-size-gz2_obvious_fraction,bulge-size-gz2_just-noticeable_fraction,bulge-size-gz2_no_fraction,something-odd-gz2_total-votes,something-odd-gz2_yes_fraction,something-odd-gz2_no_fraction,how-rounded-gz2_total-votes,how-rounded-gz2_round_fraction,how-rounded-gz2_in-between_fraction,how-rounded-gz2_cigar_fraction,bulge-shape-gz2_total-votes,bulge-shape-gz2_round_fraction,bulge-shape-gz2_boxy_fraction,bulge-shape-gz2_no-bulge_fraction,spiral-winding-gz2_total-votes,spiral-winding-gz2_tight_fraction,spiral-winding-gz2_medium_fraction,spiral-winding-gz2_loose_fraction,spiral-arm-count-gz2_total-votes,spiral-arm-count-gz2_1_fraction,spiral-arm-count-gz2_2_fraction,spiral-arm-count-gz2_3_fraction,spiral-arm-count-gz2_4_fraction,spiral-arm-count-gz2_more-than-4_fraction,spiral-arm-count-gz2_cant-tell_fraction,file_loc,subfolder,iauname,smooth-or-featured-gz2_semantic,disk-edge-on-gz2_semantic,has-spiral-arms-gz2_semantic,bar-gz2_semantic,bulge-size-gz2_semantic,something-odd-gz2_semantic,how-rounded-gz2_semantic,bulge-shape-gz2_semantic,spiral-winding-gz2_semantic,spiral-arm-count-gz2_semantic,summary,leaf_prob,label,filename,id_str,objid,sample,asset_id,name,pgc,img_name,row_txt
192.461593628,1.5444675684,8,32,0,0,32,0,32,15,17,0,7,24,1,21,19,8,0,0,0,0,0,9,6,0,0,3,1,0,0,11,40,0.2,0.8,0.0,32,0.0,1.0,32,0.46875,0.53125,32,0.0,1.0,32,0.03125,0.75,0.21875,0.0,40,0.525,0.475,8,1.0,0.0,0.0,0,,,,15,0.6,0.4,0.0,15,0.0,0.2,0.06666666666666667,0.0,0.0,0.7333333333333333,data/gz2/images/587726/587726014000660614.jpg,587726,J124950.78+013240.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.42500000000000004,6,587726014000660614.jpg,587726014000660614,587726014000660614,original,14630,J124950.76+013240.1,1198100,14630,4598
206.760971069,40.8826599121,4,25,0,0,25,1,24,4,21,0,1,14,10,24,5,1,3,0,0,0,0,3,1,0,0,1,0,0,0,3,29,0.13793103448275862,0.8620689655172413,0.0,25,0.0,1.0,25,0.16,0.84,25,0.04,0.96,25,0.4,0.56,0.04,0.0,29,0.8275862068965517,0.1724137931034483,4,0.25,0.75,0.0,0,,,,4,0.75,0.25,0.0,4,0.0,0.25,0.0,0.0,0.0,0.75,data/gz2/images/587736/587736586035396759.jpg,587736,J134702.63+405257.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.6951724137931033,6,587736586035396759.jpg,587736586035396759,587736586035396759,original,94595,J134702.67+405257.4,2172381,94595,5734
176.181015015,64.5830764771,8,25,1,1,24,5,19,6,18,0,8,16,0,28,5,4,3,1,1,0,0,6,0,0,0,2,0,1,0,3,34,0.23529411764705882,0.7352941176470589,0.029411764705882353,25,0.04,0.96,24,0.25,0.75,24,0.20833333333333334,0.7916666666666666,24,0.0,0.6666666666666666,0.3333333333333333,0.0,33,0.8484848484848485,0.15151515151515152,8,0.5,0.375,0.125,1,1.0,0.0,0.0,6,1.0,0.0,0.0,6,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,data/gz2/images/587729/587729154670657641.jpg,587729,J114443.43+643459.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.41911764705882354,6,587729154670657641.jpg,587729154670657641,587729154670657641,original,29854,J114443.40+643459.4,3086545,29854,3411
232.197021484,25.747800827,11,36,0,4,32,4,28,11,20,0,7,21,3,27,19,1,7,3,2,0,2,3,5,3,0,6,1,0,0,4,47,0.23404255319148937,0.7659574468085106,0.0,36,0.1111111111111111,0.8888888888888888,31,0.3548387096774194,0.6451612903225806,32,0.125,0.875,31,0.0967741935483871,0.6774193548387096,0.22580645161290322,0.0,46,0.5869565217391305,0.41304347826086957,11,0.09090909090909091,0.6363636363636364,0.2727272727272727,4,0.5,0.0,0.5,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,11,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.36363636363636365,data/gz2/images/587739/587739381530231019.jpg,587739,J152847.28+254452.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.3843514070006863,6,587739381530231019.jpg,587739381530231019,587739381530231019,original,124962,CGCG 135-059,55198,124962,7721
180.984375,59.8433456421,13,29,0,0,29,23,6,6,23,0,9,19,1,24,18,12,1,0,0,0,0,4,0,2,0,4,0,0,0,2,42,0.30952380952380953,0.6904761904761905,0.0,29,0.0,1.0,29,0.20689655172413793,0.7931034482758621,29,0.7931034482758621,0.20689655172413793,29,0.034482758620689655,0.6551724137931034,0.3103448275862069,0.0,42,0.5714285714285714,0.42857142857142855,13,0.9230769230769231,0.07692307692307693,0.0,0,,,,6,0.6666666666666666,0.0,0.3333333333333333,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/587732/587732590641545373.jpg,587732,J120356.25+595036.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587732590641545373.jpg,587732590641545373,587732590641545373,original,58732,J120356.33+595035.8,2594892,58732,3780
198.189117432,46.9349784851,10,36,0,1,35,6,29,19,16,0,14,19,2,30,16,8,2,0,1,0,0,10,8,1,0,18,0,0,0,1,46,0.21739130434782608,0.782608695652174,0.0,36,0.027777777777777776,0.9722222222222222,35,0.5428571428571428,0.45714285714285713,35,0.17142857142857143,0.8285714285714286,35,0.05714285714285714,0.5428571428571428,0.4,0.0,46,0.6521739130434783,0.34782608695652173,10,0.8,0.2,0.0,1,1.0,0.0,0.0,19,0.5263157894736842,0.42105263157894735,0.05263157894736842,19,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,data/gz2/images/588017/588017115585380417.jpg,588017,J131245.38+465605.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,unbarred_spiral,0.34223602484472054,4,588017115585380417.jpg,588017115585380417,588017115585380417,original,208953,MCG +08-24-088,45891,208953,5051
189.130737305,23.4260540009,13,16,0,0,16,2,14,2,14,0,0,11,5,19,10,12,1,0,0,0,0,2,0,0,0,1,0,0,0,1,29,0.4482758620689655,0.5517241379310345,0.0,16,0.0,1.0,16,0.125,0.875,16,0.125,0.875,16,0.3125,0.6875,0.0,0.0,29,0.6551724137931034,0.3448275862068966,13,0.9230769230769231,0.07692307692307693,0.0,0,,,,2,1.0,0.0,0.0,2,0.0,0.5,0.0,0.0,0.0,0.5,data/gz2/images/587742/587742062685257828.jpg,587742,J123631.37+232533.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.42241379310344823,6,587742062685257828.jpg,587742062685257828,587742062685257828,original,169362,KUG 1234+237,42056,169362,4401
150.31626892100002,54.7151679993,10,21,1,2,19,2,17,3,16,0,6,13,0,26,5,3,7,0,2,0,0,2,1,0,0,1,0,0,0,2,32,0.3125,0.65625,0.03125,21,0.09523809523809523,0.9047619047619048,19,0.15789473684210525,0.8421052631578947,19,0.10526315789473684,0.8947368421052632,19,0.0,0.6842105263157895,0.3157894736842105,0.0,31,0.8387096774193549,0.16129032258064516,10,0.3,0.7,0.0,2,1.0,0.0,0.0,3,0.6666666666666666,0.3333333333333333,0.0,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587732/587732582051348525.jpg,587732,J100115.90+544254.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4473684210526316,6,587732582051348525.jpg,587732582051348525,587732582051348525,original,58090,J100115.93+544254.6,2478009,58090,1541
171.572463989,34.8233375549,15,24,0,0,24,21,3,8,16,0,16,8,0,21,18,8,7,0,0,0,0,3,4,1,1,4,0,1,0,2,39,0.38461538461538464,0.6153846153846154,0.0,24,0.0,1.0,24,0.3333333333333333,0.6666666666666666,24,0.875,0.125,24,0.0,0.3333333333333333,0.6666666666666666,0.0,39,0.5384615384615384,0.46153846153846156,15,0.5333333333333333,0.4666666666666667,0.0,0,,,,8,0.375,0.5,0.125,8,0.125,0.5,0.0,0.125,0.0,0.25,data/gz2/images/587739/587739407851126849.jpg,587739,J112617.38+344924.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739407851126849.jpg,587739407851126849,587739407851126849,original,128234,J112617.35+344924.0,2055107,128234,3098
248.092880249,25.926906585700003,6,42,0,0,42,22,20,28,14,1,15,24,2,35,13,0,6,0,0,0,0,8,16,4,1,15,0,0,0,12,48,0.125,0.875,0.0,42,0.0,1.0,42,0.6666666666666666,0.3333333333333333,42,0.5238095238095238,0.47619047619047616,42,0.047619047619047616,0.5714285714285714,0.35714285714285715,0.023809523809523808,48,0.7291666666666666,0.2708333333333333,6,0.0,1.0,0.0,0,,,,28,0.2857142857142857,0.5714285714285714,0.14285714285714285,28,0.03571428571428571,0.5357142857142857,0.0,0.0,0.0,0.42857142857142855,data/gz2/images/588018/588018090011066410.jpg,588018,J163222.29+255536.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,barred_spiral,0.3055555555555555,5,588018090011066410.jpg,588018090011066410,588018090011066410,original,233569,J163222.27+255537.1,1755489,233569,8756
170.071014404,43.250705719,17,27,1,0,27,10,17,9,18,0,1,17,9,25,19,7,10,0,0,0,0,1,5,3,0,5,2,0,0,2,45,0.37777777777777777,0.6,0.022222222222222223,27,0.0,1.0,27,0.3333333333333333,0.6666666666666666,27,0.37037037037037035,0.6296296296296297,27,0.3333333333333333,0.6296296296296297,0.037037037037037035,0.0,44,0.5681818181818182,0.4318181818181818,17,0.4117647058823529,0.5882352941176471,0.0,0,,,,9,0.1111111111111111,0.5555555555555556,0.3333333333333333,9,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,data/gz2/images/588017/588017625613795397.jpg,588017,,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.2518518518518518,6,588017625613795397.jpg,588017625613795397,588017625613795397,original,213617,J112017.04+431502.5,3542519,213617,2996
219.908081055,55.4431152344,9,15,0,0,15,8,7,3,12,0,6,9,0,16,8,5,4,0,0,0,0,2,1,0,0,2,0,0,0,1,24,0.375,0.625,0.0,15,0.0,1.0,15,0.2,0.8,15,0.5333333333333333,0.4666666666666667,15,0.0,0.6,0.4,0.0,24,0.6666666666666666,0.3333333333333333,9,0.5555555555555556,0.4444444444444444,0.0,0,,,,3,0.6666666666666666,0.3333333333333333,0.0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/587733/587733429233451128.jpg,587733,J143937.59+552632.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587733429233451128.jpg,587733429233451128,587733429233451128,original,68506,J143937.93+552635.2,99850,68506,6746
176.797119141,47.243530273400005,16,21,3,0,21,3,18,1,20,1,15,5,0,22,15,5,11,0,0,0,0,1,0,0,0,0,0,0,1,0,40,0.4,0.525,0.075,21,0.0,1.0,21,0.047619047619047616,0.9523809523809523,21,0.14285714285714285,0.8571428571428571,21,0.0,0.23809523809523808,0.7142857142857143,0.047619047619047616,37,0.5945945945945946,0.40540540540540543,16,0.3125,0.6875,0.0,0,,,,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,data/gz2/images/588017/588017111293755457.jpg,588017,J114711.31+471436.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.42857142857142855,6,588017111293755457.jpg,588017111293755457,588017111293755457,original,208175,J114711.24+471436.6,2294852,208175,3480
160.10786438,0.255964934826,13,21,3,1,20,10,10,11,9,0,3,12,5,21,13,11,2,0,1,0,0,1,7,3,0,8,0,0,0,3,37,0.35135135135135137,0.5675675675675675,0.08108108108108109,21,0.047619047619047616,0.9523809523809523,20,0.55,0.45,20,0.5,0.5,20,0.25,0.6,0.15,0.0,34,0.6176470588235294,0.38235294117647056,13,0.8461538461538461,0.15384615384615385,0.0,1,1.0,0.0,0.0,11,0.09090909090909091,0.6363636363636364,0.2727272727272727,11,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,data/gz2/images/588848/588848900440850563.jpg,588848,J104025.88+001521.4,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,deadlock,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588848900440850563.jpg,588848900440850563,588848900440850563,original,243978,J104025.89+001521.8,1161153,243978,2164
197.192550659,16.5393371582,8,28,2,1,27,13,14,12,15,0,10,16,1,19,17,7,1,0,1,0,0,7,5,0,2,7,1,0,0,2,38,0.21052631578947367,0.7368421052631579,0.05263157894736842,28,0.03571428571428571,0.9642857142857143,27,0.4444444444444444,0.5555555555555556,27,0.48148148148148145,0.5185185185185185,27,0.037037037037037035,0.5925925925925926,0.37037037037037035,0.0,36,0.5277777777777778,0.4722222222222222,8,0.875,0.125,0.0,1,1.0,0.0,0.0,12,0.5833333333333334,0.4166666666666667,0.0,12,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.0,0.0,0.16666666666666666,data/gz2/images/587742/587742902329540777.jpg,587742,J130846.21+163221.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.2046783625730994,6,587742902329540777.jpg,587742902329540777,587742902329540777,original,184694,J130846.22+163221.1,1511192,184694,4943
145.948547363,49.897380828900005,0,46,0,2,44,41,3,35,9,0,11,31,2,28,18,0,0,0,2,0,0,21,10,4,14,17,1,0,0,3,46,0.0,1.0,0.0,46,0.043478260869565216,0.9565217391304348,44,0.7954545454545454,0.20454545454545456,44,0.9318181818181818,0.06818181818181818,44,0.045454545454545456,0.7045454545454546,0.25,0.0,46,0.6086956521739131,0.391304347826087,0,,,,2,1.0,0.0,0.0,35,0.6,0.2857142857142857,0.11428571428571428,35,0.4,0.4857142857142857,0.02857142857142857,0.0,0.0,0.08571428571428572,data/gz2/images/587732/587732048946593949.jpg,587732,J094347.64+495350.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_tight,spiral-arm-count-gz2_2,barred_spiral,0.7089920948616599,5,587732048946593949.jpg,587732048946593949,587732048946593949,original,49801,J094347.70+495349.9,3460090,49801,1349
143.750198364,30.5723972321,8,38,0,1,37,33,4,12,25,0,12,22,3,26,20,1,7,0,1,0,0,5,5,2,1,7,0,0,0,4,46,0.17391304347826086,0.8260869565217391,0.0,38,0.02631578947368421,0.9736842105263158,37,0.32432432432432434,0.6756756756756757,37,0.8918918918918919,0.10810810810810811,37,0.08108108108108109,0.5945945945945946,0.32432432432432434,0.0,46,0.5652173913043478,0.43478260869565216,8,0.125,0.875,0.0,1,1.0,0.0,0.0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,12,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/587739/587739115782668391.jpg,587739,J093500.04+303420.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739115782668391.jpg,587739115782668391,587739115782668391,original,119042,J093500.05+303420.5,1909076,119042,1253
235.541656494,4.426581382749999,20,21,0,0,21,2,19,6,15,0,0,7,14,24,17,13,7,0,0,0,0,3,2,1,0,1,0,0,1,4,41,0.4878048780487805,0.5121951219512195,0.0,21,0.0,1.0,21,0.2857142857142857,0.7142857142857143,21,0.09523809523809523,0.9047619047619048,21,0.6666666666666666,0.3333333333333333,0.0,0.0,41,0.5853658536585366,0.4146341463414634,20,0.65,0.35,0.0,0,,,,6,0.5,0.3333333333333333,0.16666666666666666,6,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,data/gz2/images/587730/587730022261719324.jpg,587730,J154210.00+042535.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_dominant,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.3310104529616725,6,587730022261719324.jpg,587730022261719324,587730022261719324,original,41574,J154210.01+042535.6,3851760,41574,7940
246.42472839400003,37.5166053772,10,21,0,1,20,7,13,3,17,0,11,8,1,23,8,2,8,0,1,0,0,3,0,0,0,3,0,0,0,0,31,0.3225806451612903,0.6774193548387096,0.0,21,0.047619047619047616,0.9523809523809523,20,0.15,0.85,20,0.35,0.65,20,0.05,0.4,0.55,0.0,31,0.7419354838709677,0.25806451612903225,10,0.2,0.8,0.0,1,1.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587735/587735666392170649.jpg,587735,J162541.93+373059.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.35645161290322575,6,587735666392170649.jpg,587735666392170649,587735666392170649,original,85461,J162541.95+373059.4,2102645,85461,8659
198.285873413,1.15352964401,5,27,1,1,26,18,8,5,21,0,0,18,8,25,7,3,2,0,1,0,0,2,3,0,0,5,0,0,0,0,33,0.15151515151515152,0.8181818181818182,0.030303030303030304,27,0.037037037037037035,0.9629629629629629,26,0.19230769230769232,0.8076923076923077,26,0.6923076923076923,0.3076923076923077,26,0.3076923076923077,0.6923076923076923,0.0,0.0,32,0.78125,0.21875,5,0.6,0.4,0.0,1,1.0,0.0,0.0,5,0.4,0.6,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/588848/588848901531303950.jpg,588848,J131308.60+010912.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588848901531303950.jpg,588848901531303950,588848901531303950,original,245530,J131308.64+010912.1,1186170,245530,5061
155.32321167,45.9872589111,8,27,0,0,27,2,25,4,24,0,8,12,7,31,4,3,5,0,0,0,0,2,1,1,0,4,0,0,0,0,35,0.22857142857142856,0.7714285714285715,0.0,27,0.0,1.0,28,0.14285714285714285,0.8571428571428571,27,0.07407407407407407,0.9259259259259259,27,0.25925925925925924,0.4444444444444444,0.2962962962962963,0.0,35,0.8857142857142857,0.11428571428571428,8,0.375,0.625,0.0,0,,,,4,0.5,0.25,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587732/587732483277783242.jpg,587732,J102117.56+455914.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.6122448979591837,6,587732483277783242.jpg,587732483277783242,587732483277783242,original,54808,J102117.57+455913.8,2273541,54808,1843
229.344406128,5.5006418228100005,5,32,0,0,32,2,30,22,10,0,21,8,3,20,17,4,1,0,0,0,0,17,5,0,10,1,1,0,0,10,37,0.13513513513513514,0.8648648648648649,0.0,32,0.0,1.0,32,0.6875,0.3125,32,0.0625,0.9375,32,0.09375,0.25,0.65625,0.0,37,0.5405405405405406,0.4594594594594595,5,0.8,0.2,0.0,0,,,,22,0.7727272727272727,0.22727272727272727,0.0,22,0.45454545454545453,0.045454545454545456,0.045454545454545456,0.0,0.0,0.45454545454545453,data/gz2/images/587730/587730022795837745.jpg,587730,J151722.65+053002.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,spiral-winding-gz2_tight,deadlock,unbarred_spiral,0.5574324324324325,4,587730022795837745.jpg,587730022795837745,587730022795837745,original,41841,CGCG 049-099,54572,41841,7498
135.226379395,33.7828636169,10,21,2,2,19,8,11,1,18,0,3,14,2,25,6,1,9,0,2,0,0,1,0,0,0,0,0,0,0,1,33,0.30303030303030304,0.6363636363636364,0.06060606060606061,21,0.09523809523809523,0.9047619047619048,19,0.05263157894736842,0.9473684210526315,19,0.42105263157894735,0.5789473684210527,19,0.10526315789473684,0.7368421052631579,0.15789473684210525,0.0,31,0.8064516129032258,0.1935483870967742,10,0.1,0.9,0.0,2,1.0,0.0,0.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,data/gz2/images/587735/587735241713582173.jpg,587735,J090054.32+334658.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.3157894736842105,6,587735241713582173.jpg,587735241713582173,587735241713582173,original,79092,J090054.33+334658.1,2038711,79092,846
192.855728149,66.6006240845,9,31,1,0,31,7,24,5,26,1,1,19,10,31,9,6,3,0,0,0,0,1,3,1,0,3,0,0,0,2,41,0.21951219512195122,0.7560975609756098,0.024390243902439025,31,0.0,1.0,31,0.16129032258064516,0.8387096774193549,31,0.22580645161290322,0.7741935483870968,31,0.3225806451612903,0.6129032258064516,0.03225806451612903,0.03225806451612903,40,0.775,0.225,9,0.6666666666666666,0.3333333333333333,0.0,0,,,,5,0.2,0.6,0.2,5,0.0,0.6,0.0,0.0,0.0,0.4,data/gz2/images/587725/587725550677000338.jpg,587725,J125125.37+663602.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4909520062942565,6,587725550677000338.jpg,587725550677000338,587725550677000338,original,9117,J125125.28+663602.3,3140488,9117,4613
215.883804321,15.5453195572,13,20,0,0,20,5,15,5,15,1,2,13,4,28,5,2,11,0,0,0,0,1,2,2,1,2,0,0,0,2,33,0.3939393939393939,0.6060606060606061,0.0,20,0.0,1.0,20,0.25,0.75,20,0.25,0.75,20,0.2,0.65,0.1,0.05,33,0.8484848484848485,0.15151515151515152,13,0.15384615384615385,0.8461538461538461,0.0,0,,,,5,0.2,0.4,0.4,5,0.2,0.4,0.0,0.0,0.0,0.4,data/gz2/images/587742/587742611338035334.jpg,587742,J142332.11+153243.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.34090909090909094,6,587742611338035334.jpg,587742611338035334,587742611338035334,original,178038,J142332.15+153243.2,3825346,178038,6394
179.163253784,-0.526698410511,17,23,1,1,22,5,17,4,18,0,5,9,8,26,14,10,7,0,0,1,0,3,1,0,1,0,0,0,0,3,41,0.4146341463414634,0.5609756097560976,0.024390243902439025,23,0.043478260869565216,0.9565217391304348,22,0.18181818181818182,0.8181818181818182,22,0.22727272727272727,0.7727272727272727,22,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.0,40,0.65,0.35,17,0.5882352941176471,0.4117647058823529,0.0,1,0.0,1.0,0.0,4,0.75,0.25,0.0,4,0.25,0.0,0.0,0.0,0.0,0.75,data/gz2/images/588848/588848899375431883.jpg,588848,J115639.17-003136.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.33924611973392466,6,588848899375431883.jpg,588848899375431883,588848899375431883,original,242588,J11563917-0031366,1141149,242588,3650
